|dates|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wright_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Wright_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
