|dates|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gibson_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Gibson_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gibson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
