|dates|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Larimer_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Larimer_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
