|dates|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Atlantic_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Atlantic_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Atlantic_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
