|dates|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brooks_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Brooks_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
