|dates|Baker_Georgia_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Baker_Georgia_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Baker_Georgia_UnitedStates.Male_Total_Population.data|Baker_Georgia_UnitedStates.Male_Total_Population.missing|Baker_Georgia_UnitedStates.Female_Total_Population.data|Baker_Georgia_UnitedStates.Female_Total_Population.missing|Baker_Georgia_UnitedStates.MaleAndFemale_Under18_Population.data|Baker_Georgia_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-01-31|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-02-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-03-31|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-04-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-05-31|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-06-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-07-31|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-08-31|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-15|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-16|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-17|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-18|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-19|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-20|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-21|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-22|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-23|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-24|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-25|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-26|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-27|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-28|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-29|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-09-30|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-01|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-02|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-03|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-04|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-05|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-06|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-07|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-08|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-09|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-10|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-11|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-12|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-13|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-14|696.0|0|1529.0|0|1563.0|0|598.0|0
0|2021-10-15|696.0|0|1529.0|0|1563.0|0|598.0|0
