|dates|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Swift_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Swift_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Swift_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
