|dates|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wabaunsee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wabaunsee_Kansas_UnitedStates.TotalPopulation.data|Wabaunsee_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6931.0|0
