|dates|Metcalfe_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Metcalfe_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Metcalfe_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Metcalfe_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Metcalfe_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Metcalfe_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Metcalfe_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Metcalfe_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-02|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-03|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-04|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-05|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-06|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-07|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-08|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-09|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-10|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-11|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-12|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-13|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-14|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-15|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-16|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-17|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-18|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-19|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-20|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-21|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-22|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-23|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-24|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-25|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-26|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-27|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-28|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-29|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-30|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-01-31|3882.0|0|246.0|0|5.959302325581396|0|4128.0|0
0|2020-02-01|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-02|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-03|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-04|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-05|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-06|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-07|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-08|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-09|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-10|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-11|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-12|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-13|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-14|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-15|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-16|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-17|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-18|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-19|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-20|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-21|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-22|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-23|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-24|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-25|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-26|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-27|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-28|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-02-29|3875.0|0|212.5|0|5.198776758409786|0|4087.5|0
0|2020-03-01|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-02|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-03|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-04|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-05|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-06|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-07|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-08|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-09|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-10|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-11|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-12|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-13|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-14|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-15|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-16|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-17|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-18|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-19|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-20|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-21|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-22|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
0|2020-03-23|3872.5|0|249.0|0|6.041489748877836|0|4121.5|0
