|dates|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Laramie_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Laramie_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Laramie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
