|dates|Hoke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Hoke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Hoke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Hoke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Hoke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-02|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-03|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-04|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-05|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-06|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-07|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-08|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-09|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-10|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-11|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-12|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-13|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-14|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-15|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-16|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-17|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-18|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-19|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-20|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-21|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-22|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-23|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-24|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-25|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-26|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-27|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-28|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-02-29|19410.0|0|944.5|0|4.640251541428185|0|20354.5|0
0|2020-03-01|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-02|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-03|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-04|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-05|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-06|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-07|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-08|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-09|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-10|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-11|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-12|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-13|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-14|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-15|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-16|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-17|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-18|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-19|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-20|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-21|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-22|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-23|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-24|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-25|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-26|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-27|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-28|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-29|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-30|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-03-31|18627.5|0|1022.5|0|5.203562340966921|0|19650.0|0
0|2020-04-01|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-02|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-03|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-04|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-05|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-06|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-07|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-08|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-09|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-10|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-11|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-12|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-13|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-14|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-15|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-16|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-17|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-18|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-19|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-20|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-21|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-22|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-23|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-24|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-25|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-26|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-27|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-28|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-29|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-04-30|16141.0|0|2473.0|0|13.285698936284517|0|18614.0|0
0|2020-05-01|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-02|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-03|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-04|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-05|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-06|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-07|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-08|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-09|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-10|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-11|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-12|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-13|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-14|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-15|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-16|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-17|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-18|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-19|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-20|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-21|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-22|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-23|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-24|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-25|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-26|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-27|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-28|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-29|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-30|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-05-31|16317.0|0|2897.0|0|15.077547621525971|0|19214.0|0
0|2020-06-01|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-02|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-03|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-04|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-05|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-06|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-07|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-08|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-09|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-10|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-11|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-12|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-13|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-14|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-15|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-16|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-17|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-18|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-19|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-20|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-21|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-22|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-23|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-24|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-25|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-26|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-27|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-28|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-29|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-06-30|17422.0|0|1945.0|0|10.042856405225383|0|19367.0|0
0|2020-07-01|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-02|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-03|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-04|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-05|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-06|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-07|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-08|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-09|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-10|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-11|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-12|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-13|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-14|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-15|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-16|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-17|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-18|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-19|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-20|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-21|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-22|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-23|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-24|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-25|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-26|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-27|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-28|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-29|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-30|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-07-31|17602.0|0|2170.0|0|10.975116326117742|0|19772.0|0
0|2020-08-01|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-02|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-03|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-04|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-05|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-06|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-07|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-08|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-09|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-10|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-11|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-12|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-13|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-14|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-15|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-16|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-17|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-18|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-19|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-20|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-21|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-22|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-23|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-24|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-25|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-26|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-27|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-28|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-29|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-30|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-08-31|17832.0|0|1596.0|0|8.214947498455837|0|19428.0|0
0|2020-09-01|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-02|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-03|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-04|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-05|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-06|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-07|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-08|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-09|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-10|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-11|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-12|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-13|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-14|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-15|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-16|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-17|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-18|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-19|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-20|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-21|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-22|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-23|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-24|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-25|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-26|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-27|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-28|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-29|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-09-30|18282.0|0|1729.0|0|8.640247863674979|0|20011.0|0
0|2020-10-01|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-02|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-03|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-04|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-05|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-06|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-07|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-08|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-09|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-10|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-11|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-12|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-13|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-14|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-15|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-16|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-17|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-18|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-19|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-20|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-21|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-22|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-23|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-24|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-25|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-26|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-27|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-28|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-29|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-30|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-10-31|18527.0|0|1619.0|0|8.036334756279162|0|20146.0|0
0|2020-11-01|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-02|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-03|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-04|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-05|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-06|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-07|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-08|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-09|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-10|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-11|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-12|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-13|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-14|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-15|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-16|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-17|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-18|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-19|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-20|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-21|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-22|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-23|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-24|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-25|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-26|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-27|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-28|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-29|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-11-30|18487.0|0|1622.0|0|8.066040081555522|0|20109.0|0
0|2020-12-01|18510.0|0|1568.0|0|7.809542783145732|0|20078.0|0
