|dates|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baca_Colorado_UnitedStates.TotalPopulation.data|Baca_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3581.0|0
