|dates|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bowman_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bowman_NorthDakota_UnitedStates.TotalPopulation.data|Bowman_NorthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3024.0|0
