|dates|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sutton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sutton_Texas_UnitedStates.TotalPopulation.data|Sutton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3776.0|0
