|dates|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tooele_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Tooele_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tooele_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
