|dates|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Buchanan_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Buchanan_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
