|dates|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harford_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Harford_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
