|dates|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McLennan_Texas_UnitedStates.NYT_ConfirmedDeaths.data|McLennan_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
