|dates|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barrow_Georgia_UnitedStates.TotalPopulation.data|Barrow_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|83240.0|0
