|dates|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Letcher_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Letcher_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Letcher_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
