|dates|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Johnson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Johnson_Georgia_UnitedStates.TotalPopulation.data|Johnson_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9643.0|0
