|dates|Morton_Kansas_UnitedStates.BLS_EmployedPopulation.data|Morton_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Morton_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Morton_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Morton_Kansas_UnitedStates.BLS_UnemploymentRate.data|Morton_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Morton_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Morton_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-02|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-03|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-04|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-05|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-06|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-07|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-08|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-09|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-10|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-11|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-12|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-13|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-14|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-15|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-16|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-17|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-18|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-19|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-20|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-21|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-22|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-23|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-24|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-25|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-26|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-27|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-28|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-29|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-30|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-01-31|1072.5|0|31.5|0|2.8532608695652173|0|1104.0|0
0|2020-02-01|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-02|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-03|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-04|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-05|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-06|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-07|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-08|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-09|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-10|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-11|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-12|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-13|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-14|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-15|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-16|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-17|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-18|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-19|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-20|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-21|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-22|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-23|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-24|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-25|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-26|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-27|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-28|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-02-29|1098.5|0|28.0|0|2.4855747891699957|0|1126.5|0
0|2020-03-01|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-02|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-03|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-04|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-05|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-06|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-07|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-08|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-09|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-10|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-11|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-12|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-13|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-14|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-15|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-16|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-17|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-18|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-19|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-20|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-21|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-22|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-23|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-24|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-25|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-26|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-27|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-28|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-29|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-30|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-03-31|1094.5|0|29.0|0|2.5812194036493104|0|1123.5|0
0|2020-04-01|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-02|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-03|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-04|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-05|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-06|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-07|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-08|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-09|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-10|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-11|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-12|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-13|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-14|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-15|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-16|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-17|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-18|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-19|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-20|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-21|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
0|2020-04-22|1010.5|0|33.0|0|3.1624341159559175|0|1043.5|0
