|dates|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofOR_Oregon_UnitedStates.TotalPopulation.data|OutofOR_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
