|dates|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Delaware_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Delaware_NewYork_UnitedStates.TotalPopulation.data|Delaware_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44135.0|0
