|dates|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Leelanau_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Leelanau_Michigan_UnitedStates.TotalPopulation.data|Leelanau_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21761.0|0
