|dates|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Milam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Milam_Texas_UnitedStates.TotalPopulation.data|Milam_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24823.0|0
