|dates|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ste.Genevieve_Missouri_UnitedStates.TotalPopulation.data|Ste.Genevieve_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17894.0|0
