|dates|HoodRiver_Oregon_UnitedStates.BLS_EmployedPopulation.data|HoodRiver_Oregon_UnitedStates.BLS_EmployedPopulation.missing|HoodRiver_Oregon_UnitedStates.BLS_UnemployedPopulation.data|HoodRiver_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|HoodRiver_Oregon_UnitedStates.BLS_UnemploymentRate.data|HoodRiver_Oregon_UnitedStates.BLS_UnemploymentRate.missing|HoodRiver_Oregon_UnitedStates.BLS_LaborForcePopulation.data|HoodRiver_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-02|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-03|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-04|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-05|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-06|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-07|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-08|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-09|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-10|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-11|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-12|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-13|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-14|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-15|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-16|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-17|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-18|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-19|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-20|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-21|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-22|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-23|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-24|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-25|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-26|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-27|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-28|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-29|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-30|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-01-31|13135.0|0|463.5|0|3.4084641688421518|0|13598.5|0
0|2020-02-01|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-02|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-03|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-04|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-05|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-06|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-07|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-08|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-09|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-10|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-11|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-12|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-13|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-14|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-15|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-16|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-17|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-18|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-19|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-20|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-21|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-22|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-23|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-24|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-25|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-26|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-27|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-28|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-02-29|13139.5|0|399.5|0|2.950734913952286|0|13539.0|0
0|2020-03-01|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-02|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-03|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-04|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-05|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-06|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-07|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-08|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-09|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-10|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-11|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-12|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-13|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-14|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-15|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-16|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-17|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-18|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-19|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-20|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-21|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-22|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-23|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-24|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-25|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-26|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-27|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-28|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-29|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-30|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-03-31|13302.5|0|441.5|0|3.2123108265424913|0|13744.0|0
0|2020-04-01|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-02|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-03|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-04|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-05|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-06|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-07|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-08|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-09|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-10|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-11|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-12|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-13|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-14|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-15|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-16|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-17|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-18|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-19|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-20|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-21|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-22|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-23|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-24|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-25|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
0|2020-04-26|11280.0|0|1783.5|0|13.652543345963945|0|13063.5|0
