|dates|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Young_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Young_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Young_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
