|dates|Kershaw_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Kershaw_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Kershaw_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Kershaw_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Kershaw_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Kershaw_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Kershaw_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Kershaw_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-02|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-03|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-04|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-05|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-06|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-07|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-08|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-09|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-10|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-11|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-12|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-13|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-14|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-15|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-16|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-17|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-18|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-19|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-20|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-21|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-22|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-23|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-24|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-25|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-26|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-27|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-28|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-29|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-30|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-01-31|28533.0|0|973.5|0|3.2992730415332217|0|29506.5|0
0|2020-02-01|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-02|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-03|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-04|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-05|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-06|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-07|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-08|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-09|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-10|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-11|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-12|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-13|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-14|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-15|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-16|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-17|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-18|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-19|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-20|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-21|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-22|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-23|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-24|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-25|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-26|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-27|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-28|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-02-29|28665.0|0|983.5|0|3.3171998583402194|0|29648.5|0
0|2020-03-01|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-02|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-03|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-04|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-05|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-06|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-07|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-08|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-09|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-10|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-11|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-12|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-13|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-14|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-15|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-16|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-17|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-18|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-19|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-20|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-21|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-22|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-23|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-24|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-25|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-26|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-27|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-28|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-29|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-30|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-03-31|28516.0|0|982.0|0|3.329039256898773|0|29498.0|0
0|2020-04-01|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-02|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-03|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-04|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-05|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-06|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-07|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-08|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-09|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-10|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-11|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-12|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-13|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-14|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-15|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-16|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-17|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-18|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-19|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-20|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-21|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-22|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-23|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-24|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-25|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-26|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-27|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-28|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-29|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-04-30|26357.5|0|2536.0|0|8.777060584560541|0|28893.5|0
0|2020-05-01|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-02|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-03|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-04|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-05|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-06|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-07|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-08|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-09|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-10|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-11|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-12|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-13|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-14|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-15|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-16|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-17|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-18|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-19|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-20|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-21|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-22|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-23|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-24|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
0|2020-05-25|26630.0|0|2659.0|0|9.07849363242173|0|29289.0|0
