|dates|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Trumbull_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Trumbull_Ohio_UnitedStates.TotalPopulation.data|Trumbull_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|197974.0|0
