|dates|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coosa_Alabama_UnitedStates.TotalPopulation.data|Coosa_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10663.0|0
