|dates|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chisago_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Chisago_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chisago_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
