|dates|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Finney_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Finney_Kansas_UnitedStates.TotalPopulation.data|Finney_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36467.0|0
