|dates|Washington_Oregon_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Washington_Oregon_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Washington_Oregon_UnitedStates.Male_Total_Population.data|Washington_Oregon_UnitedStates.Male_Total_Population.missing|Washington_Oregon_UnitedStates.Female_Total_Population.data|Washington_Oregon_UnitedStates.Female_Total_Population.missing|Washington_Oregon_UnitedStates.MaleAndFemale_Under18_Population.data|Washington_Oregon_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
