|dates|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kimball_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Kimball_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kimball_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
