|dates|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jay_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Jay_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
