|dates|Midland_Michigan_UnitedStates.BLS_EmployedPopulation.data|Midland_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Midland_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Midland_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Midland_Michigan_UnitedStates.BLS_UnemploymentRate.data|Midland_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Midland_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Midland_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-02|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-03|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-04|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-05|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-06|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-07|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-08|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-09|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-10|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-11|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-12|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-13|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-14|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-15|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-16|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-17|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-18|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-19|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-20|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-21|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-22|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-23|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-24|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-25|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-26|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-27|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-28|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-29|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-30|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-01-31|38198.0|0|1661.0|0|4.167189342432073|0|39859.0|0
0|2020-02-01|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-02|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-03|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-04|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-05|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-06|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-07|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-08|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-09|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-10|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-11|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-12|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-13|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-14|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-15|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-16|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-17|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-18|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-19|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-20|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-21|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-22|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-23|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-24|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-25|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
0|2020-02-26|38525.0|0|1482.5|0|3.705555208398425|0|40007.5|0
