|dates|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Winston_Alabama_UnitedStates.TotalPopulation.data|Winston_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23629.0|0
