|dates|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Glacier_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Glacier_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
