|dates|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Monroe_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Monroe_Florida_UnitedStates.TotalPopulation.data|Monroe_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|74228.0|0
