|dates|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Onslow_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Onslow_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Onslow_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
