|dates|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Missaukee_Michigan_UnitedStates.TotalPopulation.data|Missaukee_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15118.0|0
