|dates|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NorthwestArctic_Alaska_UnitedStates.TotalPopulation.data|NorthwestArctic_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7621.0|0
