|dates|Macoupin_Illinois_UnitedStates.BLS_EmployedPopulation.data|Macoupin_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Macoupin_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Macoupin_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Macoupin_Illinois_UnitedStates.BLS_UnemploymentRate.data|Macoupin_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Macoupin_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Macoupin_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-01|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-02|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-03|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-04|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-05|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-06|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-07|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-08|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-09|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-10|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-11|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-12|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-13|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-14|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-15|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-16|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-17|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-18|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-19|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-20|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-21|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-22|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-23|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-24|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-25|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-26|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-27|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-28|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-29|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-30|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-05-31|18755.0|0|2524.0|0|11.861459655058978|0|21279.0|0
0|2020-06-01|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-02|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-03|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-04|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-05|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-06|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-07|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-08|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-09|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-10|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-11|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-12|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-13|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-14|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-15|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-16|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-17|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-18|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-19|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-20|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-21|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-22|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-23|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-24|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-25|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-26|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-27|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-28|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-29|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-06-30|20160.0|0|2388.0|0|10.590739755188931|0|22548.0|0
0|2020-07-01|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-02|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-03|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-04|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-05|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-06|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-07|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-08|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-09|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-10|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-11|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-12|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-13|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-14|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-15|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-16|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-17|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-18|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-19|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-20|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-21|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-22|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-23|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-24|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-25|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-26|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-27|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-28|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-29|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-30|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-07-31|19951.0|0|1965.0|0|8.966052199306443|0|21916.0|0
0|2020-08-01|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-02|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-03|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-04|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-05|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-06|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-07|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-08|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-09|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-10|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-11|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-12|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-13|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-14|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-15|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-16|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-17|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-18|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-19|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-20|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-21|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-22|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-23|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-24|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-25|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-26|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-27|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-28|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-29|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-30|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-08-31|21164.0|0|1508.0|0|6.651376146788991|0|22672.0|0
0|2020-09-01|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-02|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-03|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-04|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-05|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-06|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-07|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-08|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-09|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-10|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-11|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-12|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-13|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-14|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-15|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-16|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-17|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-18|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-19|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-20|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-21|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-22|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-23|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-24|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-25|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-26|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-27|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-28|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-29|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-09-30|21050.0|0|1255.0|0|5.626541134274826|0|22305.0|0
0|2020-10-01|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-02|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-03|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-04|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-05|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-06|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-07|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-08|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-09|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-10|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-11|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-12|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-13|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-14|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-15|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-16|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-17|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-18|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-19|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-20|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-21|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-22|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-23|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-24|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-25|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-26|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-27|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-28|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-29|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-30|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-10-31|22211.0|0|1048.0|0|4.505782707769035|0|23259.0|0
0|2020-11-01|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-02|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-03|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-04|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-05|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-06|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-07|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-08|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-09|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-10|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-11|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-12|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-13|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-14|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-15|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-16|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-17|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-18|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-19|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-20|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-21|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-22|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-23|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-24|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-25|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-26|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-27|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-28|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-29|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-11-30|20787.0|0|937.0|0|4.313201988584055|0|21724.0|0
0|2020-12-01|20396.0|0|1206.0|0|5.582816405888344|0|21602.0|0
0|2020-12-02|20396.0|0|1206.0|0|5.582816405888344|0|21602.0|0
0|2020-12-03|20396.0|0|1206.0|0|5.582816405888344|0|21602.0|0
