|dates|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Penobscot_Maine_UnitedStates.TotalPopulation.data|Penobscot_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|152148.0|0
