|dates|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofNJ_NewJersey_UnitedStates.TotalPopulation.data|OutofNJ_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
