|dates|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oconee_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Oconee_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oconee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
