|dates|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Duval_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Duval_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
