|dates|Ray_Missouri_UnitedStates.BLS_EmployedPopulation.data|Ray_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Ray_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Ray_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Ray_Missouri_UnitedStates.BLS_UnemploymentRate.data|Ray_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Ray_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Ray_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-09|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-10|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-11|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-12|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-13|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-14|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-15|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-16|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-17|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-18|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-19|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-20|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-21|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-22|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-23|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-24|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-25|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-26|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-27|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-28|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-02-29|10634.5|0|424.0|0|3.834154722611566|0|11058.5|0
0|2020-03-01|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-02|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-03|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-04|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-05|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-06|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-07|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-08|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-09|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-10|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-11|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-12|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-13|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-14|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-15|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-16|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-17|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-18|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-19|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-20|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-21|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-22|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-23|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-24|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-25|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-26|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-27|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-28|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-29|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-30|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-03-31|10615.0|0|446.5|0|4.036523075532251|0|11061.5|0
0|2020-04-01|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-02|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-03|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-04|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-05|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-06|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-07|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-08|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-09|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-10|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-11|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-12|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-13|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-14|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-15|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-16|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-17|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-18|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-19|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-20|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-21|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-22|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-23|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-24|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-25|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-26|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-27|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-28|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-29|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-04-30|9433.0|0|1917.0|0|16.889867841409693|0|11350.0|0
0|2020-05-01|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-02|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-03|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-04|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-05|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-06|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-07|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-08|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-09|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-10|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-11|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-12|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-13|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-14|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-15|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-16|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-17|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-18|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-19|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-20|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-21|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-22|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-23|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-24|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-25|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-26|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-27|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-28|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-29|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-30|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-05-31|9282.0|0|1588.0|0|14.609015639374425|0|10870.0|0
0|2020-06-01|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-02|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-03|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-04|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-05|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-06|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-07|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-08|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-09|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-10|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-11|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-12|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-13|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-14|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-15|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-16|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-17|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-18|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-19|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-20|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-21|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-22|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-23|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-24|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-25|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-26|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-27|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-28|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-29|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-06-30|9940.0|0|804.0|0|7.483246463142219|0|10744.0|0
0|2020-07-01|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-02|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-03|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-04|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-05|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-06|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-07|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-08|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-09|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-10|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-11|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-12|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-13|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-14|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-15|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-16|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-17|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-18|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-19|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-20|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-21|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-22|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-23|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-24|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-25|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-26|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-27|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-28|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-29|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-30|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-07-31|10439.0|0|821.0|0|7.291296625222025|0|11260.0|0
0|2020-08-01|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-02|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-03|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-04|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-05|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-06|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-07|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-08|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-09|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-10|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-11|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-12|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-13|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-14|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-15|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-16|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-17|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-18|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-19|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-20|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-21|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-22|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-23|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-24|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-25|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-26|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-27|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-28|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-29|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-30|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-08-31|10377.0|0|608.0|0|5.534820209376423|0|10985.0|0
0|2020-09-01|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-02|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-03|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-04|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-05|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-06|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-07|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-08|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-09|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-10|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-11|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-12|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-13|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-14|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-15|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-16|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-17|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-18|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-19|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-20|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-21|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-22|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-23|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-24|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-25|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-26|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-27|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-28|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-29|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-09-30|10336.0|0|452.0|0|4.189840563589173|0|10788.0|0
0|2020-10-01|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-02|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-03|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-04|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-05|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-06|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-07|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-08|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-09|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-10|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-11|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-12|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-13|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-14|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-15|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-16|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-17|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-18|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-19|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-20|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-21|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-22|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-23|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-24|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-25|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-26|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-27|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-28|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-29|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-30|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-10-31|10402.0|0|421.0|0|3.889864178139148|0|10823.0|0
0|2020-11-01|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-02|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-03|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-04|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-05|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-06|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-07|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-08|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-09|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-10|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-11|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-12|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-13|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-14|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-15|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-16|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-17|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-18|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-19|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-20|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-21|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-22|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-23|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-24|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-25|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-26|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-27|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-28|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-29|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-11-30|10417.0|0|415.0|0|3.831240768094535|0|10832.0|0
0|2020-12-01|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-02|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-03|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-04|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-05|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-06|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-07|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-08|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
0|2020-12-09|10423.0|0|470.0|0|4.314697512163775|0|10893.0|0
