|dates|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Throckmorton_Texas_UnitedStates.TotalPopulation.data|Throckmorton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1501.0|0
