|dates|Bacon_Georgia_UnitedStates.BLS_EmployedPopulation.data|Bacon_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Bacon_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Bacon_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Bacon_Georgia_UnitedStates.BLS_UnemploymentRate.data|Bacon_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Bacon_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Bacon_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-19|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-20|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-21|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-22|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-23|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-24|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-25|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-26|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-27|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-28|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-29|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-30|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-03-31|4704.5|0|226.0|0|4.583713619308386|0|4930.5|0
0|2020-04-01|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-02|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-03|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-04|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-05|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-06|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-07|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-08|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-09|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-10|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-11|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-12|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-13|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-14|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-15|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-16|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-17|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-18|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-19|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-20|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-21|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-22|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-23|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-24|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-25|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-26|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-27|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-28|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-29|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-04-30|4346.0|0|365.0|0|7.747824241137763|0|4711.0|0
0|2020-05-01|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-02|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-03|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-04|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-05|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-06|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-07|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-08|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-09|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-10|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-11|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-12|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-13|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-14|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-15|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-16|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-17|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-18|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-19|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-20|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-21|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-22|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-23|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-24|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-25|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-26|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-27|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-28|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-29|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-30|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-05-31|4488.0|0|251.0|0|5.296476049799535|0|4739.0|0
0|2020-06-01|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-02|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-03|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-04|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-05|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-06|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-07|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-08|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-09|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-10|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-11|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-12|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-13|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-14|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-15|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-16|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-17|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-18|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-19|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-20|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-21|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-22|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-23|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-24|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-25|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-26|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-27|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-28|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-29|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-06-30|4321.0|0|253.0|0|5.531263664188894|0|4574.0|0
0|2020-07-01|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-02|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-03|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-04|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-05|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-06|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-07|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-08|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-09|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-10|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-11|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-12|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-13|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-14|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-15|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-16|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-17|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-18|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-19|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-20|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-21|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-22|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-23|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-24|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-25|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-26|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-27|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-28|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-29|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-30|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-07-31|4164.0|0|256.0|0|5.791855203619909|0|4420.0|0
0|2020-08-01|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-02|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-03|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-04|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-05|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-06|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-07|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-08|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-09|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-10|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-11|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-12|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-13|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-14|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-15|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-16|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-17|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-18|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-19|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-20|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-21|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-22|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-23|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-24|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-25|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-26|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-27|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-28|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-29|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-30|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-08-31|4223.0|0|220.0|0|4.951609273013729|0|4443.0|0
0|2020-09-01|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-02|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-03|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-04|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-05|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-06|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-07|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-08|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-09|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-10|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-11|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-12|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-13|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-14|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-15|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-16|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-17|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-18|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-19|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-20|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-21|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-22|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-23|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-24|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-25|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-26|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-27|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-28|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-29|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-09-30|4182.0|0|193.0|0|4.411428571428571|0|4375.0|0
0|2020-10-01|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-02|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-03|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-04|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-05|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-06|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-07|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-08|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-09|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-10|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-11|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-12|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-13|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-14|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-15|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-16|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-17|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-18|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-19|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-20|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-21|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-22|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-23|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-24|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-25|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-26|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-27|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-28|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-29|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-30|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-10-31|4414.0|0|192.0|0|4.168475900998697|0|4606.0|0
0|2020-11-01|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-02|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-03|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-04|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-05|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-06|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-07|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-08|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-09|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-10|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-11|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-12|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-13|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-14|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-15|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-16|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-17|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-18|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-19|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-20|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-21|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-22|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-23|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-24|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-25|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-26|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-27|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-28|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-29|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-11-30|4496.0|0|190.0|0|4.054630815194195|0|4686.0|0
0|2020-12-01|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-02|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-03|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-04|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-05|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-06|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-07|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-08|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
0|2020-12-09|4345.0|0|222.0|0|4.860959054083644|0|4567.0|0
