|dates|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rockingham_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Rockingham_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rockingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
