|dates|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lapeer_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Lapeer_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
