|dates|Dunn_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Dunn_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Dunn_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Dunn_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Dunn_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Dunn_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Dunn_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Dunn_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-02|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-03|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-04|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-05|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-06|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-07|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-08|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-09|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-10|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-11|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-12|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-13|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-14|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-15|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-16|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-17|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-18|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-19|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-20|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-21|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-22|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-23|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-24|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-25|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-26|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-27|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-28|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-29|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-30|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-01-31|22557.0|0|1081.0|0|4.573144936119807|0|23638.0|0
0|2020-02-01|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-02|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-03|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-04|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-05|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-06|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-07|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-08|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-09|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-10|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-11|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-12|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-13|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-14|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-15|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-16|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-17|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-18|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-19|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-20|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-21|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-22|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-23|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-24|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-25|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-26|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-27|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-28|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-02-29|23450.5|0|1088.5|0|4.435796079709849|0|24539.0|0
0|2020-03-01|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-02|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-03|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-04|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-05|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-06|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-07|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-08|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-09|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-10|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-11|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-12|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-13|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-14|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-15|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-16|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-17|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-18|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-19|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-20|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-21|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-22|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-23|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-24|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-25|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-26|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-27|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-28|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-29|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-30|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-03-31|23389.0|0|1058.0|0|4.32772937374729|0|24447.0|0
0|2020-04-01|20091.5|0|2738.5|0|11.995181778361804|0|22830.0|0
