|dates|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofAZ_Arizona_UnitedStates.TotalPopulation.data|OutofAZ_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
