|dates|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nodaway_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Nodaway_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nodaway_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
