|dates|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Calcasieu_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Calcasieu_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Calcasieu_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
