|dates|Logan_Kansas_UnitedStates.BLS_EmployedPopulation.data|Logan_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Logan_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Logan_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Kansas_UnitedStates.BLS_UnemploymentRate.data|Logan_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Logan_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Logan_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|1569.0|0|33.0|0|2.059925093632959|0|1602.0|0
0|2020-01-29|1569.0|0|33.0|0|2.059925093632959|0|1602.0|0
0|2020-01-30|1569.0|0|33.0|0|2.059925093632959|0|1602.0|0
0|2020-01-31|1569.0|0|33.0|0|2.059925093632959|0|1602.0|0
0|2020-02-01|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-02|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-03|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-04|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-05|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-06|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-07|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-08|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-09|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-10|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-11|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-12|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-13|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-14|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-15|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-16|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-17|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-18|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-19|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-20|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-21|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-22|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-23|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-24|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-25|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-26|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-27|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-28|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-02-29|1577.5|0|36.0|0|2.2311744654477845|0|1613.5|0
0|2020-03-01|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-02|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-03|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-04|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-05|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-06|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-07|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-08|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-09|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-10|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-11|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-12|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-13|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-14|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-15|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-16|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-17|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-18|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-19|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-20|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-21|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-22|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-23|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-24|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-25|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-26|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-27|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-28|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-29|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-30|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-03-31|1645.0|0|29.5|0|1.7617199163929531|0|1674.5|0
0|2020-04-01|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-02|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-03|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-04|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-05|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-06|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-07|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-08|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-09|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-10|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-11|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-12|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-13|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-14|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-15|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-16|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-17|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-18|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-19|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-20|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-21|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-22|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-23|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-24|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-25|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-26|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-27|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-28|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-29|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-04-30|1453.5|0|68.5|0|4.50065703022339|0|1522.0|0
0|2020-05-01|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-02|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-03|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-04|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-05|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-06|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-07|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-08|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-09|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-10|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-11|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-12|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-13|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-14|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-15|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-16|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-17|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-18|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-19|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-20|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-21|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-22|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-23|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-24|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-25|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-26|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-27|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-28|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-29|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-30|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-05-31|1537.0|0|49.0|0|3.08953341740227|0|1586.0|0
0|2020-06-01|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-02|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-03|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-04|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-05|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-06|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-07|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-08|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-09|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-10|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-11|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-12|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-13|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-14|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-15|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-16|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-17|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-18|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-19|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-20|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-21|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-22|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-23|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-24|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-25|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-26|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-27|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-28|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-29|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-06-30|1638.0|0|37.0|0|2.208955223880597|0|1675.0|0
0|2020-07-01|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-02|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-03|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-04|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-05|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-06|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-07|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-08|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-09|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-10|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-11|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-12|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-13|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-14|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-15|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-16|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-17|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-18|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-19|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-20|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-21|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-22|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-23|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-24|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-25|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-26|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-27|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-28|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-29|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-30|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-07-31|1441.0|0|43.0|0|2.8975741239892185|0|1484.0|0
0|2020-08-01|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-02|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-03|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-04|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-05|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-06|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-07|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-08|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-09|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-10|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-11|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-12|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-13|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-14|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-15|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-16|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-17|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-18|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-19|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-20|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-21|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-22|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-23|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-24|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-25|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-26|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-27|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-28|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-29|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-30|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-08-31|1468.0|0|38.0|0|2.5232403718459495|0|1506.0|0
0|2020-09-01|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-02|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-03|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-04|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-05|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-06|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-07|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-08|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-09|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-10|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-11|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-12|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-13|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-14|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-15|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-16|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-17|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-18|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-19|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-20|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-21|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-22|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-23|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-24|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-25|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-26|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-27|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-28|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-29|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-09-30|1592.0|0|34.0|0|2.091020910209102|0|1626.0|0
0|2020-10-01|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-02|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-03|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-04|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-05|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-06|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-07|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-08|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-09|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-10|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-11|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-12|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-13|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-14|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-15|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-16|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-17|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-18|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-19|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-20|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-21|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-22|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-23|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-24|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-25|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-26|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-27|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-28|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-29|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-30|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-10-31|1667.0|0|30.0|0|1.7678255745433118|0|1697.0|0
0|2020-11-01|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-02|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-03|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-04|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-05|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-06|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-07|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-08|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-09|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-10|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-11|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-12|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-13|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-14|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-15|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-16|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-17|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-18|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-19|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-20|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-21|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-22|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-23|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-24|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-25|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-26|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-27|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-28|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-29|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-11-30|1657.0|0|42.0|0|2.472042377869335|0|1699.0|0
0|2020-12-01|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
0|2020-12-02|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
0|2020-12-03|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
0|2020-12-04|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
0|2020-12-05|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
0|2020-12-06|1661.0|0|45.0|0|2.637749120750293|0|1706.0|0
