|dates|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bayfield_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|Bayfield_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bayfield_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
