|dates|Harlan_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Harlan_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Harlan_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Harlan_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Harlan_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Harlan_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Harlan_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Harlan_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-02|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-03|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-04|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-05|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-06|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-07|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-08|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-09|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-10|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-11|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-12|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-13|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-14|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-15|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-16|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-17|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-18|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-19|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-20|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-21|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-22|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-23|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-24|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-25|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-26|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-27|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-28|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-29|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-30|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-01-31|1707.5|0|49.5|0|2.817302219692658|0|1757.0|0
0|2020-02-01|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-02|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-03|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-04|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-05|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-06|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-07|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-08|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-09|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-10|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-11|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-12|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-13|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-14|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-15|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-16|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-17|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-18|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-19|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-20|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-21|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-22|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-23|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-24|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-25|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-26|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-27|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-28|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-02-29|1704.0|0|51.0|0|2.905982905982906|0|1755.0|0
0|2020-03-01|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-02|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-03|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-04|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-05|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-06|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-07|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-08|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-09|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-10|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-11|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-12|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-13|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-14|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
0|2020-03-15|1720.5|0|71.5|0|3.989955357142857|0|1792.0|0
