|dates|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kiowa_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Kiowa_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kiowa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
