|dates|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Colorado_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Colorado_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
