|dates|Plumas_California_UnitedStates.BLS_EmployedPopulation.data|Plumas_California_UnitedStates.BLS_EmployedPopulation.missing|Plumas_California_UnitedStates.BLS_UnemployedPopulation.data|Plumas_California_UnitedStates.BLS_UnemployedPopulation.missing|Plumas_California_UnitedStates.BLS_UnemploymentRate.data|Plumas_California_UnitedStates.BLS_UnemploymentRate.missing|Plumas_California_UnitedStates.BLS_LaborForcePopulation.data|Plumas_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-02|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-03|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-04|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-05|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-06|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-07|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-08|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-09|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-10|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-11|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-12|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-13|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-14|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-15|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-16|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-17|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-18|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-19|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-20|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-21|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-22|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-23|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-24|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-25|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-26|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-27|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-28|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-29|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-30|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-01-31|6659.0|0|794.5|0|10.659421748171999|0|7453.5|0
0|2020-02-01|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-02|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-03|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-04|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-05|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-06|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-07|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-08|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-09|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-10|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-11|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-12|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-13|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-14|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-15|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-16|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-17|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-18|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-19|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-20|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-21|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-22|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-23|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-24|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-25|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-26|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-27|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-28|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-02-29|6649.5|0|810.0|0|10.85863663784436|0|7459.5|0
0|2020-03-01|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-02|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-03|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-04|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-05|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-06|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-07|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-08|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-09|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-10|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-11|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-12|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-13|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-14|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-15|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-16|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-17|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-18|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-19|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-20|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-21|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-22|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-23|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-24|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-25|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-26|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-27|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-28|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-29|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-30|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-03-31|6615.0|0|964.5|0|12.72511379378587|0|7579.5|0
0|2020-04-01|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-02|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-03|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-04|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-05|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-06|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-07|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-08|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-09|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-10|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-11|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-12|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-13|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-14|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-15|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-16|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-17|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-18|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-19|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-20|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-21|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-22|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-23|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-24|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-25|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-26|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-27|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-28|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-29|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-04-30|5738.5|0|1397.0|0|19.57816551047579|0|7135.5|0
0|2020-05-01|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-02|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-03|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-04|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-05|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-06|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-07|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-08|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-09|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-10|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-11|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-12|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-13|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-14|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-15|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-16|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-17|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-18|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-19|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-20|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-21|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-22|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-23|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-24|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-25|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-26|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-27|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-28|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-29|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-30|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-05-31|6465.0|0|1019.0|0|13.615713522180652|0|7484.0|0
0|2020-06-01|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-02|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-03|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-04|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-05|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-06|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-07|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-08|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-09|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-10|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-11|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-12|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-13|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-14|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-15|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-16|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-17|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-18|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-19|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-20|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-21|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-22|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-23|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-24|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-25|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-26|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-27|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-28|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-29|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-06-30|6968.0|0|847.0|0|10.838131797824696|0|7815.0|0
0|2020-07-01|7087.0|0|785.0|0|9.972052845528456|0|7872.0|0
0|2020-07-02|7087.0|0|785.0|0|9.972052845528456|0|7872.0|0
0|2020-07-03|7087.0|0|785.0|0|9.972052845528456|0|7872.0|0
